youtube_id,Music,Musical instrument,memorability_score
6pARjpdqxYQ_1_semitones_8.wav,0.7626131772994995,0.15376409888267514,0.5625
WrRAZVJGImw_-4_semitones_9.wav,0.8773767352104187,0.29490575194358826,0.7362637362637363
g20t_K9dlhU_-2_semitones_8.wav,0.9103673100471495,0.7001815438270569,0.8
uo6VU4euIbY_2_semitones_2.wav,0.8845803141593933,0.1287873387336731,0.72
zk04E79riMQ_original_5.wav,0.8242859244346619,0.31601324677467346,0.6344086021505376
7pcZIsJNlAs_-4_semitones_1.wav,0.7657908201217651,0.1942705661058426,0.6857142857142857
72T4j04MS8o_-4_semitones_9.wav,0.8305169343948364,0.5020721554756165,0.3647058823529412
S2RnxiNJg0M_1_semitones_7.wav,0.8745990991592407,0.27777254581451416,0.5569620253164557
Ws-QlpSltr8_-3_semitones_1.wav,0.8485023975372314,0.7451795339584351,0.859375
Mme9REVuidw_original_3.wav,0.8125720024108887,0.6445634365081787,0.6818181818181818
j3DigipQ_hQ_-4_semitones_8.wav,0.9017313122749328,0.682705819606781,0.6774193548387096
ahpmuikko3U_-3_semitones_9.wav,0.9193061590194702,0.11858749389648438,0.4382022471910113
xT1eOeXlTXg_5_semitones_3.wav,0.8944938182830809,0.128191739320755,0.21176470588235294
3ObVN3QQiZ8_3_semitones_7.wav,0.9165313243865968,0.2214931845664978,0.4430379746835443
DyQ_9p6y89c_2_semitones_5.wav,0.85257488489151,0.23450443148612976,0.7313432835820896
GphIn74Weu0_2_semitones_6.wav,0.8534248471260071,0.4287960231304169,0.5408163265306123
uUfPwlxFFJM_-3_semitones_8.wav,0.8768218159675598,0.607035219669342,0.7976190476190477
d6BzCEkGd3I_-2_semitones_3.wav,0.8489463925361633,0.5545601844787598,0.902439024390244
vMcFA2x23FE_2_semitones_7.wav,0.7991843819618225,0.2019391357898712,0.14444444444444446
ZpDQJnI4OhU_3_semitones_7.wav,0.9251201152801514,0.7980132699012756,0.6470588235294118
Js2JQH_kt0I_3_semitones_4.wav,0.8565720319747925,0.3318915367126465,0.7195121951219512
sY5wXfgspQI_-2_semitones_3.wav,0.8739895224571228,0.7313558459281921,0.3947368421052632
agKkcRXN2iE_-3_semitones_4.wav,0.8960375189781189,0.09673111885786057,0.37662337662337664
Srp0opA8V8o_-4_semitones_9.wav,0.9188934564590454,0.3357897102832794,0.4520547945205479
sjlkxcwhpwA_-5_semitones_2.wav,0.8846889138221741,0.2903245985507965,0.21978021978021975
EH1OEWJ9C5w_3_semitones_1.wav,0.7472391128540039,0.22252292931079865,0.5287356321839081
2JL_KcEzkqg_3_semitones_8.wav,0.8680981993675232,0.4453310370445252,0.6410256410256411
Qr8eZSVaw10_-1_semitones_2.wav,0.8700837492942809,0.5801746249198914,0.4029850746268657
CXm7hPs_als_4_semitones_6.wav,0.9321447014808656,0.3386530578136444,0.7605633802816901
Srp0opA8V8o_-3_semitones_1.wav,0.9090170860290528,0.3774661421775818,0.4520547945205479
4wgo8K28RNM_5_semitones_6.wav,0.7799258828163147,0.15129177272319794,0.6049382716049383
PALMMqZLAQk_1_semitones_3.wav,0.8823155760765076,0.12121126800775528,0.6714285714285714
agKkcRXN2iE_-3_semitones_9.wav,0.8995946049690247,0.2773527204990387,0.37662337662337664
Ws-QlpSltr8_original_5.wav,0.8717633485794067,0.468590497970581,0.859375
XkC8Uzl9pCY_2_semitones_3.wav,0.8033498525619507,0.3688000738620758,0.7692307692307693
Mme9REVuidw_2_semitones_4.wav,0.8105434775352478,0.5902119278907776,0.6818181818181818
eXvBjCO19QY_3_semitones_1.wav,0.6891594529151917,0.09253828972578047,0.9166666666666666
ahpmuikko3U_2_semitones_3.wav,0.9326007962226868,0.4283168911933899,0.4382022471910113
thc1MtNagC8_2_semitones_1.wav,0.9022841453552246,0.8480672240257263,0.6944444444444444
q_4no3KCrY4_4_semitones_1.wav,0.9061212539672852,0.8038966655731201,0.7162162162162162
xT1eOeXlTXg_-3_semitones_4.wav,0.870754063129425,0.1874535977840424,0.21176470588235294
2AWE9tqnDPw_-3_semitones_8.wav,0.8629220128059387,0.1115601360797882,0.7833333333333333
ytq5pGcM77w_2_semitones_2.wav,0.9044269323349,0.763350248336792,0.625
AjGkbFqi67c_-1_semitones_6.wav,0.8695937991142273,0.1798740178346634,0.7454545454545455
F64yFFnZfkI_-5_semitones_6.wav,0.8884613513946533,0.7118359208106995,0.6935483870967742
C90sY_Ht6Ig_2_semitones_9.wav,0.7700924873352051,0.3381965756416321,0.4222222222222222
7ZgPGMfUVek_5_semitones_1.wav,0.8651008009910583,0.4359747767448425,0.8771929824561403
gv7BRXvZJbI_5_semitones_2.wav,0.905182123184204,0.7472999691963196,0.7042253521126759
n4HTXYR-2AI_-1_semitones_9.wav,0.8661541938781738,0.1009090319275856,0.875
0QN9KLFWn7I_original_9.wav,0.8756946921348572,0.152107372879982,0.5652173913043478
p7j-tz1Cn4o_-4_semitones_6.wav,0.8190737962722778,0.4382456839084625,0.6
sPlXrbVLdO8_5_semitones_6.wav,0.8699936866760254,0.2861485779285431,0.4935064935064935
19Q9l85Feqw_4_semitones_9.wav,0.745876133441925,0.32357120513916016,0.6470588235294118
0EVVKs6DQLo_1_semitones_6.wav,0.6070318818092346,0.363076001405716,0.6779661016949152
xT1eOeXlTXg_-1_semitones_1.wav,0.9185986518859864,0.2541561722755432,0.21176470588235294
w1G3rqVil1s_4_semitones_8.wav,0.9080314636230468,0.7607182264328003,0.7763157894736842
csHiDQXIggE_2_semitones_5.wav,0.8261498808860779,0.21988557279109955,0.7529411764705882
EH1OEWJ9C5w_-2_semitones_4.wav,0.7773644924163818,0.27357327938079834,0.5287356321839081
3DCHLwOqtJs_1_semitones_6.wav,0.8497966527938843,0.6069742441177368,0.7702702702702703
JQTlG7NxJek_original_6.wav,0.8960441946983337,0.07439922541379929,0.3953488372093023
xQOXxmznGPg_1_semitones_6.wav,0.8594991564750671,0.16420790553092954,0.75
haCay85cpvo_-2_semitones_3.wav,0.8975464105606079,0.2275871932506561,0.4868421052631579
-MqZKMbOYEA_-5_semitones_7.wav,0.8766483068466187,0.21195416152477264,0.8082191780821918
0EVVKs6DQLo_5_semitones_9.wav,0.6157527565956116,0.09258569031953813,0.6779661016949152
DGsoqhIUgDQ_4_semitones_5.wav,0.8892602324485779,0.1904509663581848,0.7567567567567568
PYM9NUU9Roc_2_semitones_4.wav,0.9158272743225098,0.5308830738067627,0.726027397260274
DGsoqhIUgDQ_1_semitones_9.wav,0.8766370415687561,0.5232006311416626,0.7567567567567568
GsPq9mzFNGY_original_1.wav,0.8939301371574402,0.559235155582428,0.5507246376811594
haCay85cpvo_-5_semitones_6.wav,0.917236030101776,0.5273251533508301,0.4868421052631579
co6WMzDOh1o_5_semitones_7.wav,0.8905161619186401,0.1748272329568863,0.2268041237113402
tXvpe2GbUec_-5_semitones_5.wav,0.8997014760971069,0.24671421945095065,0.7567567567567568
2F8Kr91wQ0U_-5_semitones_6.wav,0.8913677334785461,0.4986746907234192,0.8275862068965517
fE2h3lGlOsk_3_semitones_7.wav,0.8568703532218933,0.16467255353927612,0.828125
Skt_NKI4d6U_4_semitones_9.wav,0.8719732761383057,0.10042747110128404,0.7413793103448276
0uLI6BnVh6w_-2_semitones_9.wav,0.8457118272781372,0.1942554861307144,0.3855421686746988
hjZqVw3qI9E_2_semitones_3.wav,0.8622869849205017,0.07445632666349411,0.6271186440677966
