youtube_id,Music,Musical instrument,memorability_score
ftjEcrrf7r0_4_semitones_8.wav,0.6802858114242554,0.5214125514030457,0.5142857142857142
gue_crpFdSE_original_9.wav,0.780082106590271,0.15984784066677096,0.4117647058823529
STpRa2JPFA0_4_semitones_1.wav,0.7356798052787781,0.14519758522510529,0.382716049382716
68b_HImZAig_3_semitones_6.wav,0.8952537178993225,0.5738892555236816,0.8615384615384616
6TT_UgrRHq8_2_semitones_3.wav,0.836573600769043,0.14007042348384854,0.6792452830188679
S-zQJFRX5Fg_-2_semitones_7.wav,0.9260607361793518,0.5642764568328857,0.8701298701298701
j3DigipQ_hQ_-3_semitones_5.wav,0.912501096725464,0.8982723355293274,0.6774193548387096
WrDJMxSKlCA_3_semitones_9.wav,0.6991575360298157,0.12627077102661133,0.6
7zz-nEVKZdc_-3_semitones_9.wav,0.8880554437637329,0.648902177810669,0.7088607594936709
GQT8ejgV2_A_-3_semitones_4.wav,0.5063264369964601,0.07794573158025743,0.7777777777777778
99f0oH45TVc_4_semitones_9.wav,0.8047792315483093,0.3458006680011749,0.75
RCJx5VW-fQI_-3_semitones_8.wav,0.8515724539756775,0.16656969487667084,0.7246376811594203
19Q9l85Feqw_3_semitones_6.wav,0.5623199939727783,0.12988150119781494,0.6470588235294118
lYxcW8jtFw0_1_semitones_3.wav,0.7602130174636841,0.5170692205429077,0.6263736263736264
RhBb77hG0iw_3_semitones_6.wav,0.8112511038780212,0.4247472882270813,0.803030303030303
yBzk2xXE9yg_3_semitones_9.wav,0.8442680239677429,0.05331672728061676,0.5217391304347826
C5VCGM2J5ls_1_semitones_4.wav,0.8645216822624207,0.3152300715446472,0.6071428571428571
Tfypj4UwvvA_original_5.wav,0.8044160008430481,0.24399679899215695,0.7380952380952381
yBzk2xXE9yg_-1_semitones_5.wav,0.8442680239677429,0.05331672728061676,0.5217391304347826
BEo0rqOZIng_-4_semitones_2.wav,0.9227917790412904,0.05170973017811775,0.875
p7j-tz1Cn4o_-5_semitones_2.wav,0.7422133684158325,0.2965762317180633,0.6
eXvBjCO19QY_4_semitones_6.wav,0.692044734954834,0.14241577684879306,0.9166666666666666
vMcFA2x23FE_1_semitones_8.wav,0.86944979429245,0.08056242018938065,0.14444444444444446
Et-YdmSo_3A_4_semitones_5.wav,0.8953360915184021,0.548728346824646,0.6333333333333333
19Q9l85Feqw_4_semitones_4.wav,0.5623199939727783,0.12988150119781494,0.6470588235294118
gv7BRXvZJbI_original_4.wav,0.8415111303329468,0.19897402822971344,0.7042253521126759
0QN9KLFWn7I_-2_semitones_4.wav,0.8671581745147705,0.051637213677167886,0.5652173913043478
D4nWzd63jV4_-2_semitones_2.wav,0.6739423871040344,0.02870533056557178,0.4666666666666667
VVRszjvg3_U_-5_semitones_3.wav,0.8633639216423035,0.8982105851173401,0.8369565217391305
7pcZIsJNlAs_5_semitones_2.wav,0.6733208298683167,0.10910452902317047,0.6857142857142857
SZaZU_qi6Xc_original_3.wav,0.8850261569023132,0.7191201448440552,0.6551724137931034
4F1wvsJXXVY_-1_semitones_5.wav,0.8764126896858215,0.08656232804059982,0.8181818181818182
hn3wJ1_1Zsg_5_semitones_3.wav,0.8636596798896791,0.11626168340444565,0.5733333333333334
3DCHLwOqtJs_5_semitones_4.wav,0.8654654622077942,0.461145430803299,0.7702702702702703
bwQ49N0jVvE_1_semitones_5.wav,0.8681687712669373,0.6376754641532898,0.8472222222222222
jII5qoCrzYE_-1_semitones_6.wav,0.8897894024848938,0.3722783029079437,0.3896103896103896
bI7xde9-3BI_5_semitones_6.wav,0.871790885925293,0.08385246247053146,0.5882352941176471
V-ar6MLjy5o_4_semitones_2.wav,0.8290640711784363,0.20252546668052676,0.7534246575342466
PCp2iXA1uLE_-5_semitones_8.wav,0.8161114454269409,0.1815961450338364,0.6301369863013698
j9KKh215HTs_3_semitones_1.wav,0.8934616446495056,0.5816907286643982,0.525
KT-m6qTJyN0_-5_semitones_7.wav,0.7641249299049377,0.2536976039409637,0.6444444444444445
4jvQFLlRQlo_-4_semitones_3.wav,0.8426716327667236,0.0,0.5694444444444444
1juIFmPyG-Y_2_semitones_2.wav,0.9168948531150818,0.7867832779884338,0.9285714285714286
co6WMzDOh1o_1_semitones_1.wav,0.7084780335426331,0.030591020360589024,0.2268041237113402
WRSeV_27z6k_-2_semitones_5.wav,0.7925326228141785,0.1621168553829193,0.3690476190476191
BrrWNfjgHGs_4_semitones_3.wav,0.9069015383720398,0.7794891595840454,0.8607594936708861
JeGhUESd_1o_3_semitones_2.wav,0.8535553812980652,0.6621424555778503,0.6436781609195402
SQBuVfTX1ME_2_semitones_7.wav,0.7536689043045044,0.4242709875106812,0.8
IrtcCSE2bVY_-1_semitones_1.wav,0.8035693168640137,0.15482628345489502,0.472972972972973
ytq5pGcM77w_5_semitones_7.wav,0.8734161257743835,0.8085054755210876,0.625
Srp0opA8V8o_-3_semitones_2.wav,0.8780986666679382,0.05601038411259651,0.4520547945205479
VlWs8ey2nyg_original_7.wav,0.8636098504066467,0.15566332638263702,0.9
GsPq9mzFNGY_-5_semitones_8.wav,0.9072844982147216,0.7382401823997498,0.5507246376811594
42O51bcJyq0_5_semitones_1.wav,0.8722684979438782,0.2441300749778748,0.8333333333333334
C5VCGM2J5ls_5_semitones_3.wav,0.8645216822624207,0.3152300715446472,0.6071428571428571
Jg9NbDizoPM_4_semitones_1.wav,0.928867518901825,0.7762491106987,0.8181818181818182
Wo2qUD1g7xM_-2_semitones_3.wav,0.8079727292060852,0.027856037020683292,0.6567164179104478
aIJuCcGFJkc_-4_semitones_3.wav,0.8077594041824341,0.24364064633846286,0.7333333333333333
72T4j04MS8o_4_semitones_3.wav,0.7289712429046631,0.35435983538627625,0.3647058823529412
AjGkbFqi67c_5_semitones_5.wav,0.7259460687637329,0.07366438955068587,0.7454545454545455
KT-m6qTJyN0_4_semitones_5.wav,0.7641249299049377,0.2536976039409637,0.6444444444444445
SZaZU_qi6Xc_1_semitones_8.wav,0.8850261569023132,0.7191201448440552,0.6551724137931034
7zz-nEVKZdc_-5_semitones_7.wav,0.8880554437637329,0.648902177810669,0.7088607594936709
1Ngn3fZIK2E_5_semitones_9.wav,0.8011085391044617,0.4988528788089752,0.3764705882352941
SQBuVfTX1ME_3_semitones_2.wav,0.7536689043045044,0.4242709875106812,0.8
0uLI6BnVh6w_-3_semitones_4.wav,0.8874284029006958,0.140626922249794,0.3855421686746988
Jtv4satRsP0_1_semitones_4.wav,0.7452802658081055,0.1292552351951599,0.5595238095238095
42O51bcJyq0_-1_semitones_1.wav,0.8722684979438782,0.2441300749778748,0.8333333333333334
0uLI6BnVh6w_-3_semitones_5.wav,0.8874284029006958,0.140626922249794,0.3855421686746988
Ws-QlpSltr8_2_semitones_9.wav,0.6991750597953796,0.5417209863662721,0.859375
Qr8eZSVaw10_-4_semitones_4.wav,0.8173486590385437,0.26562973856925964,0.4029850746268657
ahpmuikko3U_-5_semitones_9.wav,0.9420099258422852,0.0,0.4382022471910113
bI8-2blisUM_4_semitones_7.wav,0.7802397012710571,0.3522772192955017,0.6153846153846154
SgJMnEdtTXA_5_semitones_2.wav,0.8142824769020081,0.1929081380367279,0.8474576271186439
SCBxmcwmX7U_-2_semitones_5.wav,0.7516051530838013,0.11807909607887268,0.6029411764705882
xQOXxmznGPg_-3_semitones_9.wav,0.6972641944885254,0.18630366027355194,0.75
SyZOAgXiPMw_-5_semitones_1.wav,0.7513976693153381,0.04063475504517555,0.3253012048192771
g20t_K9dlhU_original_2.wav,0.896610677242279,0.6302940249443054,0.8
v2seHL0pwbg_5_semitones_8.wav,0.8247376084327698,0.060725092887878425,0.3896103896103896
OMR2W-7AyYU_-3_semitones_2.wav,0.7484260201454163,0.023199928924441338,0.7746478873239436
zumMQrI_tMg_-3_semitones_4.wav,0.85591059923172,0.3407753109931946,0.4819277108433735
RCJx5VW-fQI_original_9.wav,0.8515724539756775,0.16656969487667084,0.7246376811594203
0uLI6BnVh6w_-2_semitones_3.wav,0.8874284029006958,0.140626922249794,0.3855421686746988
n4HTXYR-2AI_2_semitones_7.wav,0.7774376869201659,0.12539902329444885,0.875
vMcFA2x23FE_5_semitones_1.wav,0.86944979429245,0.08056242018938065,0.14444444444444446
oxKbrl4kyg8_1_semitones_5.wav,0.8148855566978455,0.13750842213630676,0.8363636363636363
GphIn74Weu0_-1_semitones_6.wav,0.8035039901733398,0.2728025019168854,0.5408163265306123
1Ngn3fZIK2E_5_semitones_4.wav,0.8011085391044617,0.4988528788089752,0.3764705882352941
JQTlG7NxJek_5_semitones_8.wav,0.865548312664032,0.09874582290649414,0.3953488372093023
-MqZKMbOYEA_original_1.wav,0.8738211393356323,0.12089672684669495,0.8082191780821918
a8cJLohQ_Jg_2_semitones_4.wav,0.7968189120292664,0.5967977046966553,0.5243902439024389
-MqZKMbOYEA_2_semitones_7.wav,0.8738211393356323,0.12089672684669495,0.8082191780821918
gv7BRXvZJbI_-3_semitones_3.wav,0.8415111303329468,0.19897402822971344,0.7042253521126759
d7to9URtLZ4_2_semitones_2.wav,0.9233169555664062,0.12507276237010956,0.7397260273972602
C5VCGM2J5ls_5_semitones_6.wav,0.8645216822624207,0.3152300715446472,0.6071428571428571
SCBxmcwmX7U_3_semitones_2.wav,0.7516051530838013,0.11807909607887268,0.6029411764705882
hV-FwW1LgxU_4_semitones_3.wav,0.8255747556686401,0.2196423709392548,0.5833333333333334
XgwqnGG-pbI_2_semitones_5.wav,0.8415084481239319,0.060749415308237076,0.5189873417721519
SZaZU_qi6Xc_-3_semitones_2.wav,0.8850261569023132,0.7191201448440552,0.6551724137931034
rWznOAwxM1g_-1_semitones_6.wav,0.8474474549293518,0.07086443156003952,0.7213114754098361
BEo0rqOZIng_2_semitones_9.wav,0.9227917790412904,0.05170973017811775,0.875
zaCbuB3w0kg_-4_semitones_7.wav,0.8526487946510315,0.13719618320465088,0.6526315789473685
Jg9NbDizoPM_3_semitones_8.wav,0.928867518901825,0.7762491106987,0.8181818181818182
1CrxzClzLvs_original_9.wav,0.6187784671783447,0.17050780355930328,0.6585365853658537
YEq-cvq_cK4_-1_semitones_8.wav,0.8767623305320741,0.571682333946228,0.632183908045977
cUKD9tEeBp0_2_semitones_1.wav,0.814980149269104,0.3210318088531494,0.6027397260273972
RhBb77hG0iw_4_semitones_9.wav,0.8112511038780212,0.4247472882270813,0.803030303030303
uUfPwlxFFJM_-5_semitones_6.wav,0.8992896676063538,0.7124449014663696,0.7976190476190477
sPlXrbVLdO8_-3_semitones_9.wav,0.7939138412475586,0.2929404675960541,0.4935064935064935
uo6VU4euIbY_-2_semitones_4.wav,0.8293561339378357,0.06844305992126465,0.72
bd5m12UEHWI_-3_semitones_3.wav,0.9111995697021484,0.05701880156993866,0.726027397260274
9DP0yMwvyWE_original_9.wav,0.5695539116859436,0.3202699422836304,0.4536082474226804
XkC8Uzl9pCY_4_semitones_3.wav,0.6392374634742737,0.10054830461740494,0.7692307692307693
PYM9NUU9Roc_2_semitones_5.wav,0.8666628003120422,0.3710556328296661,0.726027397260274
PQAIxeSIQU4_-2_semitones_7.wav,0.487082451581955,0.20448385179042816,0.6949152542372882
mWfWyhzC22U_-4_semitones_2.wav,0.8724320530891418,0.4577560126781464,0.8235294117647058
9odM1BRqop4_4_semitones_4.wav,0.6448020339012146,0.23889949917793274,0.6263736263736264
F64yFFnZfkI_4_semitones_5.wav,0.9087278842926024,0.7253721356391907,0.6935483870967742
F64yFFnZfkI_2_semitones_4.wav,0.9087278842926024,0.7253721356391907,0.6935483870967742
6pARjpdqxYQ_4_semitones_6.wav,0.7335570454597473,0.2344591319561005,0.5625
CXm7hPs_als_original_1.wav,0.9074397683143616,0.18756380677223208,0.7605633802816901
pssWSj42t8M_-1_semitones_4.wav,0.7582553029060364,0.302091509103775,0.9310344827586208
gwsaElRJI2M_-4_semitones_2.wav,0.6483743190765381,0.21100877225399015,0.6351351351351351
mWfWyhzC22U_1_semitones_4.wav,0.8724320530891418,0.4577560126781464,0.8235294117647058
HwcCBnfhsR4_1_semitones_2.wav,0.8836364150047302,0.2003704458475113,0.6875
hejXc_FSYb8_-2_semitones_8.wav,0.8182715177536011,0.25036758184432983,0.8701298701298701
HMvXE4Zs6ZA_-5_semitones_5.wav,0.8385139703750609,0.2423061579465866,0.6081081081081081
hjIhCG_nIPA_-5_semitones_7.wav,0.6524744033813477,0.0,0.6962025316455697
Mme9REVuidw_4_semitones_1.wav,0.7958662509918213,0.6563668251037598,0.6818181818181818
vMcFA2x23FE_-2_semitones_2.wav,0.86944979429245,0.08056242018938065,0.14444444444444446
hMWoOunsMFM_3_semitones_2.wav,0.6175564527511597,0.0,0.875
hn3wJ1_1Zsg_-2_semitones_9.wav,0.8636596798896791,0.11626168340444565,0.5733333333333334
MY4YJxn-9Og_5_semitones_3.wav,0.8252771496772766,0.07857712358236313,0.42857142857142855
SgJMnEdtTXA_2_semitones_6.wav,0.8142824769020081,0.1929081380367279,0.8474576271186439
dvf--10EYXw_4_semitones_3.wav,0.8621688485145569,0.14634637534618378,0.42168674698795183
aIyqRdrHodE_2_semitones_4.wav,0.887302577495575,0.598645031452179,0.625
zumMQrI_tMg_2_semitones_2.wav,0.85591059923172,0.3407753109931946,0.4819277108433735
oxKbrl4kyg8_original_9.wav,0.8148855566978455,0.13750842213630676,0.8363636363636363
WrRAZVJGImw_original_1.wav,0.7336763739585876,0.18578200042247767,0.7362637362637363
ey4Fc9DP5Rw_5_semitones_9.wav,0.796769380569458,0.4927583634853363,0.7052631578947368
1wpJkzCWHcI_3_semitones_4.wav,0.8810624480247498,0.07719067484140396,0.5066666666666667
PYM9NUU9Roc_-2_semitones_4.wav,0.8666628003120422,0.3710556328296661,0.726027397260274
tXvpe2GbUec_-2_semitones_1.wav,0.8525667190551758,0.3097678124904633,0.7567567567567568
D4nWzd63jV4_-5_semitones_6.wav,0.6739423871040344,0.02870533056557178,0.4666666666666667
lYxcW8jtFw0_3_semitones_3.wav,0.7602130174636841,0.5170692205429077,0.6263736263736264
TeH7sCVCMJk_-4_semitones_4.wav,0.8649562001228333,0.3368333280086517,0.8717948717948718
IrtcCSE2bVY_5_semitones_3.wav,0.8035693168640137,0.15482628345489502,0.472972972972973
RCJx5VW-fQI_-4_semitones_6.wav,0.8515724539756775,0.16656969487667084,0.7246376811594203
XkC8Uzl9pCY_1_semitones_1.wav,0.6392374634742737,0.10054830461740494,0.7692307692307693
u8BxVzRG9bE_4_semitones_3.wav,0.8931848406791687,0.03642284497618675,0.8840579710144928
ahpmuikko3U_original_2.wav,0.9420099258422852,0.0,0.4382022471910113
co6WMzDOh1o_-1_semitones_9.wav,0.7084780335426331,0.030591020360589024,0.2268041237113402
72T4j04MS8o_-4_semitones_1.wav,0.7289712429046631,0.35435983538627625,0.3647058823529412
lYxcW8jtFw0_3_semitones_6.wav,0.7602130174636841,0.5170692205429077,0.6263736263736264
TFv9Kcym9dg_-1_semitones_2.wav,0.8462879657745361,0.2355493903160095,0.7142857142857143
a8cJLohQ_Jg_original_1.wav,0.7968189120292664,0.5967977046966553,0.5243902439024389
-8cFfkyk7vA_2_semitones_9.wav,0.8209488987922668,0.06180181726813316,0.3625
7pcZIsJNlAs_5_semitones_3.wav,0.6733208298683167,0.10910452902317047,0.6857142857142857
PQAIxeSIQU4_original_6.wav,0.487082451581955,0.20448385179042816,0.6949152542372882
jII5qoCrzYE_-2_semitones_3.wav,0.8897894024848938,0.3722783029079437,0.3896103896103896
VVRszjvg3_U_-1_semitones_4.wav,0.8633639216423035,0.8982105851173401,0.8369565217391305
RLMl1umHgp0_-4_semitones_9.wav,0.8530734181404114,0.2767024338245392,0.375
7zz-nEVKZdc_-5_semitones_8.wav,0.8880554437637329,0.648902177810669,0.7088607594936709
DyQ_9p6y89c_2_semitones_2.wav,0.8000589609146118,0.3759872615337372,0.7313432835820896
YOKq1VmEbtc_5_semitones_4.wav,0.8816097974777222,0.24678246676921844,0.4
-MqZKMbOYEA_1_semitones_4.wav,0.8738211393356323,0.12089672684669495,0.8082191780821918
lYxcW8jtFw0_original_6.wav,0.7602130174636841,0.5170692205429077,0.6263736263736264
thc1MtNagC8_-4_semitones_9.wav,0.9109629988670348,0.7882110476493835,0.6944444444444444
EVSuxb6Ywcg_4_semitones_6.wav,0.8725992441177368,0.139811709523201,0.26881720430107525
1wpJkzCWHcI_5_semitones_8.wav,0.8810624480247498,0.07719067484140396,0.5066666666666667
pssWSj42t8M_3_semitones_7.wav,0.7582553029060364,0.302091509103775,0.9310344827586208
haCay85cpvo_-2_semitones_6.wav,0.7796990871429443,0.20448409020900726,0.4868421052631579
F64yFFnZfkI_original_1.wav,0.9087278842926024,0.7253721356391907,0.6935483870967742
mWfWyhzC22U_-4_semitones_4.wav,0.8724320530891418,0.4577560126781464,0.8235294117647058
1Ngn3fZIK2E_1_semitones_6.wav,0.8011085391044617,0.4988528788089752,0.3764705882352941
j1c70vRHdhQ_2_semitones_6.wav,0.6378284692764282,0.029675625264644626,0.8241758241758241
zEWSSod0zTY_-1_semitones_5.wav,0.7431291937828064,0.22733184695243835,0.6349206349206349
SCBxmcwmX7U_5_semitones_8.wav,0.7516051530838013,0.11807909607887268,0.6029411764705882
ZvrysfBDzSs_-5_semitones_9.wav,0.8585312962532043,0.018249142915010445,0.4545454545454545
gwsaElRJI2M_1_semitones_3.wav,0.6483743190765381,0.21100877225399015,0.6351351351351351
2ySLmwsfP4Q_-2_semitones_6.wav,0.8197889924049377,0.31884416937828064,0.92
ftjEcrrf7r0_3_semitones_6.wav,0.6802858114242554,0.5214125514030457,0.5142857142857142
ey4Fc9DP5Rw_2_semitones_6.wav,0.796769380569458,0.4927583634853363,0.7052631578947368
hjIhCG_nIPA_1_semitones_3.wav,0.6524744033813477,0.0,0.6962025316455697
sjlkxcwhpwA_2_semitones_5.wav,0.8680344820022583,0.36394041776657104,0.21978021978021975
EfZ-dVDySzc_-5_semitones_5.wav,0.7372855544090271,0.0582650862634182,0.6333333333333333
g20t_K9dlhU_4_semitones_2.wav,0.896610677242279,0.6302940249443054,0.8
CXm7hPs_als_-4_semitones_6.wav,0.9074397683143616,0.18756380677223208,0.7605633802816901
v2seHL0pwbg_-5_semitones_4.wav,0.8247376084327698,0.060725092887878425,0.3896103896103896
co6WMzDOh1o_-1_semitones_6.wav,0.7084780335426331,0.030591020360589024,0.2268041237113402
6pARjpdqxYQ_1_semitones_8.wav,0.7335570454597473,0.2344591319561005,0.5625
WrRAZVJGImw_-4_semitones_9.wav,0.7336763739585876,0.18578200042247767,0.7362637362637363
g20t_K9dlhU_-2_semitones_8.wav,0.896610677242279,0.6302940249443054,0.8
uo6VU4euIbY_2_semitones_2.wav,0.8293561339378357,0.06844305992126465,0.72
zk04E79riMQ_original_5.wav,0.8331273794174194,0.29945704340934753,0.6344086021505376
7pcZIsJNlAs_-4_semitones_1.wav,0.6733208298683167,0.10910452902317047,0.6857142857142857
72T4j04MS8o_-4_semitones_9.wav,0.7289712429046631,0.35435983538627625,0.3647058823529412
S2RnxiNJg0M_1_semitones_7.wav,0.6034411787986755,0.0797235518693924,0.5569620253164557
Ws-QlpSltr8_-3_semitones_1.wav,0.6991750597953796,0.5417209863662721,0.859375
Mme9REVuidw_original_3.wav,0.7958662509918213,0.6563668251037598,0.6818181818181818
j3DigipQ_hQ_-4_semitones_8.wav,0.912501096725464,0.8982723355293274,0.6774193548387096
ahpmuikko3U_-3_semitones_9.wav,0.9420099258422852,0.0,0.4382022471910113
xT1eOeXlTXg_5_semitones_3.wav,0.89925616979599,0.2026087045669556,0.21176470588235294
3ObVN3QQiZ8_3_semitones_7.wav,0.8414649367332458,0.12112416326999664,0.4430379746835443
DyQ_9p6y89c_2_semitones_5.wav,0.8000589609146118,0.3759872615337372,0.7313432835820896
GphIn74Weu0_2_semitones_6.wav,0.8035039901733398,0.2728025019168854,0.5408163265306123
uUfPwlxFFJM_-3_semitones_8.wav,0.8992896676063538,0.7124449014663696,0.7976190476190477
d6BzCEkGd3I_-2_semitones_3.wav,0.7952417731285095,0.6585119962692261,0.902439024390244
vMcFA2x23FE_2_semitones_7.wav,0.86944979429245,0.08056242018938065,0.14444444444444446
ZpDQJnI4OhU_3_semitones_7.wav,0.8967947959899902,0.6713622808456421,0.6470588235294118
Js2JQH_kt0I_3_semitones_4.wav,0.7961295247077942,0.2989218831062317,0.7195121951219512
sY5wXfgspQI_-2_semitones_3.wav,0.8763576745986938,0.8783023953437805,0.3947368421052632
agKkcRXN2iE_-3_semitones_4.wav,0.8008957505226135,0.12391691654920578,0.37662337662337664
Srp0opA8V8o_-4_semitones_9.wav,0.8780986666679382,0.05601038411259651,0.4520547945205479
sjlkxcwhpwA_-5_semitones_2.wav,0.8680344820022583,0.36394041776657104,0.21978021978021975
EH1OEWJ9C5w_3_semitones_1.wav,0.7033094167709351,0.2595727741718292,0.5287356321839081
2JL_KcEzkqg_3_semitones_8.wav,0.8751970529556274,0.06492860615253447,0.6410256410256411
Qr8eZSVaw10_-1_semitones_2.wav,0.8173486590385437,0.26562973856925964,0.4029850746268657
CXm7hPs_als_4_semitones_6.wav,0.9074397683143616,0.18756380677223208,0.7605633802816901
Srp0opA8V8o_-3_semitones_1.wav,0.8780986666679382,0.05601038411259651,0.4520547945205479
4wgo8K28RNM_5_semitones_6.wav,0.7662392258644104,0.1209028884768486,0.6049382716049383
PALMMqZLAQk_1_semitones_3.wav,0.7816658616065979,0.0934116318821907,0.6714285714285714
agKkcRXN2iE_-3_semitones_9.wav,0.8008957505226135,0.12391691654920578,0.37662337662337664
Ws-QlpSltr8_original_5.wav,0.6991750597953796,0.5417209863662721,0.859375
XkC8Uzl9pCY_2_semitones_3.wav,0.6392374634742737,0.10054830461740494,0.7692307692307693
Mme9REVuidw_2_semitones_4.wav,0.7958662509918213,0.6563668251037598,0.6818181818181818
eXvBjCO19QY_3_semitones_1.wav,0.692044734954834,0.14241577684879306,0.9166666666666666
ahpmuikko3U_2_semitones_3.wav,0.9420099258422852,0.0,0.4382022471910113
thc1MtNagC8_2_semitones_1.wav,0.9109629988670348,0.7882110476493835,0.6944444444444444
q_4no3KCrY4_4_semitones_1.wav,0.8707998991012573,0.4108977913856505,0.7162162162162162
xT1eOeXlTXg_-3_semitones_4.wav,0.89925616979599,0.2026087045669556,0.21176470588235294
2AWE9tqnDPw_-3_semitones_8.wav,0.8527933359146118,0.13580204546451569,0.7833333333333333
ytq5pGcM77w_2_semitones_2.wav,0.8734161257743835,0.8085054755210876,0.625
AjGkbFqi67c_-1_semitones_6.wav,0.7259460687637329,0.07366438955068587,0.7454545454545455
F64yFFnZfkI_-5_semitones_6.wav,0.9087278842926024,0.7253721356391907,0.6935483870967742
C90sY_Ht6Ig_2_semitones_9.wav,0.7155128121376038,0.27356746792793274,0.4222222222222222
7ZgPGMfUVek_5_semitones_1.wav,0.8906625509262085,0.1826585829257965,0.8771929824561403
gv7BRXvZJbI_5_semitones_2.wav,0.8415111303329468,0.19897402822971344,0.7042253521126759
n4HTXYR-2AI_-1_semitones_9.wav,0.7774376869201659,0.12539902329444885,0.875
0QN9KLFWn7I_original_9.wav,0.8671581745147705,0.051637213677167886,0.5652173913043478
p7j-tz1Cn4o_-4_semitones_6.wav,0.7422133684158325,0.2965762317180633,0.6
sPlXrbVLdO8_5_semitones_6.wav,0.7939138412475586,0.2929404675960541,0.4935064935064935
19Q9l85Feqw_4_semitones_9.wav,0.5623199939727783,0.12988150119781494,0.6470588235294118
0EVVKs6DQLo_1_semitones_6.wav,0.7937538623809814,0.4159868061542511,0.6779661016949152
xT1eOeXlTXg_-1_semitones_1.wav,0.89925616979599,0.2026087045669556,0.21176470588235294
w1G3rqVil1s_4_semitones_8.wav,0.8119956254959106,0.4748903214931488,0.7763157894736842
csHiDQXIggE_2_semitones_5.wav,0.9120866060256958,0.17527754604816434,0.7529411764705882
EH1OEWJ9C5w_-2_semitones_4.wav,0.7033094167709351,0.2595727741718292,0.5287356321839081
3DCHLwOqtJs_1_semitones_6.wav,0.8654654622077942,0.461145430803299,0.7702702702702703
JQTlG7NxJek_original_6.wav,0.865548312664032,0.09874582290649414,0.3953488372093023
xQOXxmznGPg_1_semitones_6.wav,0.6972641944885254,0.18630366027355194,0.75
haCay85cpvo_-2_semitones_3.wav,0.7796990871429443,0.20448409020900726,0.4868421052631579
-MqZKMbOYEA_-5_semitones_7.wav,0.8738211393356323,0.12089672684669495,0.8082191780821918
0EVVKs6DQLo_5_semitones_9.wav,0.7937538623809814,0.4159868061542511,0.6779661016949152
DGsoqhIUgDQ_4_semitones_5.wav,0.7296279072761536,0.09649737924337387,0.7567567567567568
PYM9NUU9Roc_2_semitones_4.wav,0.8666628003120422,0.3710556328296661,0.726027397260274
DGsoqhIUgDQ_1_semitones_9.wav,0.7296279072761536,0.09649737924337387,0.7567567567567568
GsPq9mzFNGY_original_1.wav,0.9072844982147216,0.7382401823997498,0.5507246376811594
haCay85cpvo_-5_semitones_6.wav,0.7796990871429443,0.20448409020900726,0.4868421052631579
co6WMzDOh1o_5_semitones_7.wav,0.7084780335426331,0.030591020360589024,0.2268041237113402
tXvpe2GbUec_-5_semitones_5.wav,0.8525667190551758,0.3097678124904633,0.7567567567567568
2F8Kr91wQ0U_-5_semitones_6.wav,0.7180576324462891,0.1782337725162506,0.8275862068965517
fE2h3lGlOsk_3_semitones_7.wav,0.7636660933494568,0.382971465587616,0.828125
Skt_NKI4d6U_4_semitones_9.wav,0.860561728477478,0.1939336508512497,0.7413793103448276
0uLI6BnVh6w_-2_semitones_9.wav,0.8874284029006958,0.140626922249794,0.3855421686746988
hjZqVw3qI9E_2_semitones_3.wav,0.8647090196609497,0.08117460459470749,0.6271186440677966
