track,score
normalize_5s_intro_xqzOxMdhmzU.wav,0.4230769230769231
normalize_5s_intro_h-nnAeByB1A.wav,0.8095238095238095
normalize_5s_intro_TFv9Kcym9dg.wav,0.7142857142857143
normalize_5s_intro_tEW2eRQ-4DY.wav,0.7209302325581395
normalize_5s_intro_VAc0xuVa7jI.wav,0.96
normalize_5s_intro_PALMMqZLAQk.wav,0.6666666666666666
normalize_5s_intro_STpRa2JPFA0.wav,0.3924050632911392
normalize_5s_intro_SgJMnEdtTXA.wav,0.8620689655172413
normalize_5s_intro_NL2ZHPji3Z0.wav,0.7934782608695652
normalize_5s_intro_EVSuxb6Ywcg.wav,0.27472527472527475
normalize_5s_intro_wAJMhJpSCIc.wav,0.8648648648648649
normalize_5s_intro_GphIn74Weu0.wav,0.5520833333333334
normalize_5s_intro_gue_crpFdSE.wav,0.4166666666666667
normalize_5s_intro_oQ0O2cd1T04.wav,0.4625
normalize_5s_intro_vMcFA2x23FE.wav,0.14606741573033707
normalize_5s_intro_FhvXg70ycrM.wav,0.6323529411764706
normalize_5s_intro_lE_747E_Sdg.wav,0.8793103448275862
normalize_5s_intro_i0MrGb1hT2U.wav,0.6031746031746031
normalize_5s_intro_bI8-2blisUM.wav,0.6153846153846154
normalize_5s_intro_aQ06TfyA1Ks.wav,0.5866666666666667
normalize_5s_intro_ZvrysfBDzSs.wav,0.4473684210526316
normalize_5s_intro_v2seHL0pwbg.wav,0.38961038961038963
normalize_5s_intro_BrrWNfjgHGs.wav,0.8571428571428571
normalize_5s_intro_j1c70vRHdhQ.wav,0.8222222222222222
normalize_5s_intro_3DCHLwOqtJs.wav,0.7671232876712328
normalize_5s_intro_g20t_K9dlhU.wav,0.7916666666666666
normalize_5s_intro_EH1OEWJ9C5w.wav,0.5348837209302325
normalize_5s_intro_SCBxmcwmX7U.wav,0.6119402985074627
normalize_5s_intro_tXvpe2GbUec.wav,0.7671232876712328
normalize_5s_intro_7ZgPGMfUVek.wav,0.8727272727272727
normalize_5s_intro_aIJuCcGFJkc.wav,0.7432432432432432
normalize_5s_intro_RLMl1umHgp0.wav,0.38028169014084506
normalize_5s_intro_KT-m6qTJyN0.wav,0.6477272727272727
normalize_5s_intro_WJs-_T8I74Y.wav,0.6323529411764706
normalize_5s_intro_aIyqRdrHodE.wav,0.6410256410256411
normalize_5s_intro_XJT-fM4nBJU.wav,0.8695652173913043
normalize_5s_intro_7QQzDQceGgU.wav,0.7469879518072289
normalize_5s_intro_fE2h3lGlOsk.wav,0.828125
normalize_5s_intro_Oq1n8fUxQZc.wav,0.875
normalize_5s_intro_pssWSj42t8M.wav,0.9418604651162791
normalize_5s_intro_GsPq9mzFNGY.wav,0.5588235294117647
normalize_5s_intro_Jg9NbDizoPM.wav,0.8148148148148148
normalize_5s_intro_Ib7m3Qh-4O4.wav,0.5540540540540541
normalize_5s_intro_hn3wJ1_1Zsg.wav,0.5675675675675675
normalize_5s_intro_hjZqVw3qI9E.wav,0.6379310344827587
normalize_5s_intro_cUKD9tEeBp0.wav,0.6027397260273972
normalize_5s_intro_q_4no3KCrY4.wav,0.7222222222222222
normalize_5s_intro_VlWs8ey2nyg.wav,0.9152542372881356
normalize_5s_intro_Srp0opA8V8o.wav,0.4583333333333333
normalize_5s_intro_PYM9NUU9Roc.wav,0.7361111111111112
normalize_5s_intro_v0UvOsCi8mc.wav,0.620253164556962
normalize_5s_intro_zaCbuB3w0kg.wav,0.6559139784946236
normalize_5s_intro_PCp2iXA1uLE.wav,0.647887323943662
normalize_5s_intro_S2RnxiNJg0M.wav,0.5454545454545454
normalize_5s_intro_Jtv4satRsP0.wav,0.573170731707317
normalize_5s_intro_ytq5pGcM77w.wav,0.6206896551724138
normalize_5s_intro_9nWpMZFrbvI.wav,0.7333333333333333
normalize_5s_intro_1kN-34GFMYM.wav,0.55
normalize_5s_intro_Yyvo9O8fN-A.wav,0.6206896551724138
normalize_5s_intro_ulj-L3K_Gzs.wav,0.6329113924050633
normalize_5s_intro_V-ar6MLjy5o.wav,0.7746478873239436
normalize_5s_intro_dtOv6WvJ44w.wav,0.6666666666666666
normalize_5s_intro_XkC8Uzl9pCY.wav,0.7894736842105263
normalize_5s_intro_jII5qoCrzYE.wav,0.3815789473684211
normalize_5s_intro_7pcZIsJNlAs.wav,0.6764705882352942
normalize_5s_intro_0QN9KLFWn7I.wav,0.5652173913043478
normalize_5s_intro_d6BzCEkGd3I.wav,0.9024390243902439
normalize_5s_intro_lYxcW8jtFw0.wav,0.6333333333333333
normalize_5s_intro_R1T_SrdQGH8.wav,0.9324324324324325
normalize_5s_intro_YOKq1VmEbtc.wav,0.4090909090909091
normalize_5s_intro_19Q9l85Feqw.wav,0.6385542168674698
normalize_5s_intro_CXm7hPs_als.wav,0.7605633802816901
normalize_5s_intro_nFOLhtsyvMA.wav,0.32051282051282054
normalize_5s_intro_-8cFfkyk7vA.wav,0.3625
normalize_5s_intro_ZIiQ1jMqhVM.wav,0.7428571428571429
normalize_5s_intro_hejXc_FSYb8.wav,0.881578947368421
normalize_5s_intro_eXvBjCO19QY.wav,0.9137931034482759
normalize_5s_intro_haCay85cpvo.wav,0.4868421052631579
normalize_5s_intro_RpJz01guPMY.wav,0.9090909090909091
normalize_5s_intro_sPlXrbVLdO8.wav,0.4935064935064935
normalize_5s_intro_Mme9REVuidw.wav,0.6818181818181818
normalize_5s_intro_UGTYqTKUl8w.wav,0.76
normalize_5s_intro_9DP0yMwvyWE.wav,0.4631578947368421
normalize_5s_intro_WrDJMxSKlCA.wav,0.6021505376344086
normalize_5s_intro_2F8Kr91wQ0U.wav,0.8245614035087719
normalize_5s_intro_gyegm85BPPA.wav,0.8117647058823529
normalize_5s_intro_Xhh3_-JRnDc.wav,0.95
normalize_5s_intro_WRSeV_27z6k.wav,0.37349397590361444
normalize_5s_intro_HwcCBnfhsR4.wav,0.6923076923076923
normalize_5s_intro_bd5m12UEHWI.wav,0.7464788732394366
normalize_5s_intro_1juIFmPyG-Y.wav,0.9264705882352942
normalize_5s_intro_DGsoqhIUgDQ.wav,0.7567567567567568
normalize_5s_intro_2UL-1MOlSPw.wav,0.5106382978723404
normalize_5s_intro_2AWE9tqnDPw.wav,0.7966101694915254
normalize_5s_intro_68b_HImZAig.wav,0.859375
normalize_5s_intro_GIulOhzXufc.wav,0.6857142857142857
normalize_5s_intro_Stet_4bnclk.wav,0.5113636363636364
normalize_5s_intro_RHGfkuJv0j0.wav,0.6547619047619048
normalize_5s_intro_0uLI6BnVh6w.wav,0.38271604938271603
normalize_5s_intro_uo6VU4euIbY.wav,0.7297297297297297
normalize_5s_intro_6pARjpdqxYQ.wav,0.5555555555555556
normalize_5s_intro_hjIhCG_nIPA.wav,0.7051282051282052
normalize_5s_intro_hV-FwW1LgxU.wav,0.5774647887323944
normalize_5s_intro_mWfWyhzC22U.wav,0.8208955223880597
normalize_5s_intro_IISA6t-9zzc.wav,0.8275862068965517
normalize_5s_intro_gDevCxVY_wA.wav,0.5487804878048781
normalize_5s_intro_IrtcCSE2bVY.wav,0.4657534246575342
normalize_5s_intro_feVUoKhP1mE.wav,0.5180722891566265
normalize_5s_intro_Tfypj4UwvvA.wav,0.7380952380952381
normalize_5s_intro_TeH7sCVCMJk.wav,0.8701298701298701
normalize_5s_intro_0EVVKs6DQLo.wav,0.7017543859649122
normalize_5s_intro_d7to9URtLZ4.wav,0.75
normalize_5s_intro_TzhhbYS9EO4.wav,0.4659090909090909
normalize_5s_intro_nn5nypm7GG8.wav,0.5294117647058824
normalize_5s_intro_hed6HkYNA7g.wav,0.6571428571428571
normalize_5s_intro_rWznOAwxM1g.wav,0.7333333333333333
normalize_5s_intro_zyQkFh-E4Ak.wav,0.5
normalize_5s_intro_agKkcRXN2iE.wav,0.37662337662337664
normalize_5s_intro_SZaZU_qi6Xc.wav,0.6551724137931034
normalize_5s_intro_ZpDQJnI4OhU.wav,0.6385542168674698
normalize_5s_intro_D4nWzd63jV4.wav,0.4606741573033708
normalize_5s_intro_9odM1BRqop4.wav,0.6292134831460674
normalize_5s_intro_F64yFFnZfkI.wav,0.6885245901639344
normalize_5s_intro_Js2JQH_kt0I.wav,0.725
normalize_5s_intro_Skt_NKI4d6U.wav,0.7413793103448276
